Order Id,Product Id,Product Name,Region,Country Code,Marketing Channel,Purchase Platform,Account Creation Method,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,User Id,Currency,Local Price
ORD1055260,PROD107,"27"" 4K monitor", Latin America, CL , online, shopify,Social,7/30/2021,7/13/2021,8/5/2021,8/10/2021,,USER43064,USD,545.65
ORD1055261,PROD106, 1TB Storage , Asia Pacific,JP ,Online,direct,Email,1/29/2021,1/9/2021,2/3/2021,2/7/2021,,USER06216,USD,157.95
ORD1055262,PROD100,Play Station 5, Latin America, Brazil, online, eBay,Social,2024-01-14T16:45:11.740Z,1/7/2024,1/19/2024,1/24/2024,,USER27993,USD,577.25
ORD1055263,PROD102, XBOX SERIES X, Latin America ,CL , In-Store ,Amazon ,Social,5/16/2022,4/24/2022,5/20/2022,5/25/2022,,USER13433,USD,624.58
ORD1055264,PROD105, Dell Gaming Mouse ,,Singapore ,in-store,Amazon,Social,11/13/2019,11/6/2019,11/17/2019,11/19/2019,,USER34353,USD,98.63
ORD1055265,PROD103, Dell Laptop ,Europe,France,partner,walmart,Email,9/19/2019,2019-09-05T07:43:49.030Z,9/20/2019,2019-09-25T07:43:49.030Z,,USER06911,USD,1576.89
ORD1055266,PROD106,external storage 1tb,Latin America,BR, in-store ,walmart ,Social,9/22/2022,9/17/2022,9/29/2022,10/5/2022,,USER38074,USD,160.79
ORD1055267,PROD100,Play Station 5, North America ,USA ,online , walmart ,Social,12/22/2019,12/19/2019,12/24/2019,12/30/2019,,USER46660,USD,883.06
ORD1055268,PROD107," 27"" 4K monitor",Europe ,FR , Mobile App ,eBay ,Email,2025-01-10T16:22:35.930Z,1/4/2025,1/13/2025,1/19/2025,,USER01607,USD,458.43
ORD1055269,PROD100,PlayStation5, Latin America ,Brazil, Online,amazon,Email,2021-02-26T09:47:50.504Z,2/4/2021,2021-03-04T09:47:50.504Z,3/10/2021,,USER30462,USD,850.41
ORD1055270,PROD104, Logitech Headset,Latin America,Chile , mobile app ,walmart,Email,2020-04-24T04:09:27.543Z,4/23/2020,4/25/2020,4/29/2020,,USER34321,USD,108.71
ORD1055271,PROD102,XBOX SERIES X ,Europe,FR, partner , Walmart ,Social,12/11/2021,2021-12-05T21:39:28.010Z,12/13/2021,2021-12-15T21:39:28.010Z,,USER41892,USD,1466
ORD1055272,PROD103,Dell Laptop,Latin America, BR , mobile app , shopify ,Email,2021-01-25T15:10:47.444Z,1/18/2021,1/26/2021,1/30/2021,,USER44409,USD,1978.7
ORD1055273,PROD101, Nintendo switch , North America ,CA,in-store, amazon,Email,5/30/2020,5/23/2020,6/2/2020,6/5/2020,,USER41570,USD,393.43
ORD1055273,PROD101, Nintendo switch , North America ,CA,in-store, amazon,Email,5/30/2020,5/23/2020,6/2/2020,6/5/2020,,USER41570,USD,393.43
ORD1055275,PROD101, Nintendo switch , Latin America , Brazil,mobile app,direct,Social,5/23/2019,2019-05-19T20:49:28.376Z,2019-05-28T20:49:28.376Z,6/3/2019,,USER33476,USD,283.5
ORD1055276,PROD105, Gaming Mouse,Europe , Germany , partner , Walmart ,,8/30/2022,8/19/2022,9/4/2022,9/9/2022,,USER38409,USD,72.2
ORD1055277,PROD105, Gaming Mouse ,Middle East,Israel, mobile app , Walmart ,,2024-05-23T16:30:16.504Z,5/16/2024,5/25/2024,,,USER47832,USD,
ORD1055278,PROD104, logitech gaming headset ,Asia Pacific,AU, online ,shopify,Social,2025-02-17T00:02:13.721Z,2/4/2025,2/18/2025,,,USER26556,USD,88.43
ORD1055279,PROD101, NintendoSwitch, North America ,MX ,in-store, Direct,Email,8/12/2022,7/18/2022,8/17/2022,8/21/2022,,USER31268,USD,515.78
ORD1055280,PROD103,Dell Laptop ,Latin America,CL , in-store,ebay ,Email,8/8/2019,7/13/2019,8/11/2019,8/15/2019,,USER32442,USD,1563.9
ORD1055281,PROD106,external storage 1tb,Latin America,Brazil,mobile app, eBay,Social,5/2/2019,2019-04-19T23:28:31.887Z,4/29/2019,2019-05-11T23:28:31.887Z,,USER24121,USD,90.18
ORD1055282,PROD103, Dell Gaming Laptop ,Middle East, UAE,Mobile App,direct,Email,1/12/2024,2023-12-27T22:57:52.293Z,2024-01-17T22:57:52.293Z,1/19/2024,,USER02675,USD,1666.07
ORD1055283,PROD106, 1TB Storage,North America, United States,Partner,eBay ,Email,2024-05-18T02:52:10.745Z,,5/23/2024,5/26/2024,,USER30067,USD,91.77
ORD1055284,PROD105, Dell Gaming Mouse , Latin America, Brazil, Online,direct,Email,2019-02-03T20:09:33.320Z,1/17/2019,2/10/2019,2/14/2019,,USER16689,USD,44.25
ORD1055285,PROD101, Nintendo switch ,Asia Pacific,Japan ,in-store, Shopify,Email,7/18/2023,7/4/2023,7/21/2023,7/23/2023,,USER29843,USD,233.76
ORD1055286,PROD106, External Storage, Europe , DE ,online, direct,Social,6/18/2021,6/10/2021,6/20/2021,6/23/2021,,USER20102,USD,104.36
ORD1055287,PROD107, 27in 4K gaming monitor ,Latin America ,Brazil , Online, Walmart ,Email,2021-11-10T05:03:19.351Z,10/16/2021,11/17/2021,11/20/2021,,USER45903,USD,1090
ORD1055288,PROD107,27in 4K Gaming Monitor ,Asia Pacific, SG , Online,amazon,Email,2022-11-14T16:31:31.557Z,11/2/2022,11/20/2022,11/26/2022,,USER07038,USD,865.9
ORD1055288,PROD107,27in 4K Gaming Monitor ,Asia Pacific, SG , Online,amazon,Email,2022-11-14T16:31:31.557Z,11/2/2022,11/20/2022,11/26/2022,,USER07038,USD,865.9
ORD1055290,PROD100, PlayStation5, Europe,IT ,mobile app, amazon ,Social,2024-10-09T01:16:27.428Z,9/17/2024,10/14/2024,2024-10-16T01:16:27.428Z,,USER48430,USD,667.18
ORD1055291,PROD101,Switch,Europe, Spain,partner ,Amazon,Email,10/18/2022,9/29/2022,10/25/2022,10/27/2022,,USER15851,USD,379.63
ORD1055292,PROD101,Nintendo Switch ,Middle East, UAE,online,eBay ,Email,11/23/2019,11/8/2019,2019-11-27T05:02:23.610Z,12/1/2019,12/15/2019,USER46795,USD,521.32
ORD1055293,PROD100,PLAYSTATION 5, Latin America,Argentina,In-Store ,Walmart,Social,4/18/2021,3/19/2021,4/20/2021,4/25/2021,,USER20022,USD,850.59
ORD1055294,PROD103, Dell Gaming Laptop ,Middle East, Saudi Arabia , partner, Walmart,Social,10/16/2019,2019-09-17T14:04:00.929Z,10/18/2019,10/20/2019,,USER12311,USD,1370.55
ORD1055295,PROD105, Dell Gaming Mouse , Middle East,Saudi Arabia, Mobile App ,shopify ,Email,2022-02-01T03:43:31.150Z,1/6/2022,2022-02-05T03:43:31.150Z,2/11/2022,,USER42482,USD,69.91
ORD1055296,PROD106, external storage 1tb, Asia Pacific ,JP , online, Direct,Social,1/3/2025,12/18/2024,1/4/2025,2025-01-06T01:50:38.617Z,,USER47222,USD,102.25
ORD1055297,PROD107, 27in 4K Gaming Monitor,North America,United States, mobile app,shopify,Email,2/2/2024,1/8/2024,2/6/2024,2/12/2024,,USER18790,USD,516.24
ORD1055298,PROD105,DELL Gaming Mouse ,Middle East,SA,online,Shopify ,Email,12/17/2019,12/15/2019,12/24/2019,,,USER23447,USD,85.61
ORD1055299,PROD105, DELL Gaming Mouse , Middle East, SA, In-Store,shopify,Social,1/6/2020,2019-12-30T21:10:30.122Z,2020-01-11T21:10:30.122Z,1/16/2020,,USER40188,USD,69.5
ORD1055300,PROD104, Gaming Headset , Asia Pacific, AU ,Mobile App,shopify,Social,2024-02-09T22:26:04.038Z,2/1/2024,2024-02-14T22:26:04.038Z,2/19/2024,,,USD,101.3
ORD1055301,PROD100,Play Station 5 ,North America ,MX,Mobile App,amazon ,Email,2021-12-21T10:00:52.542Z,12/5/2021,12/23/2021,2021-12-28T10:00:52.542Z,,USER07974,USD,1333.15
ORD1055302,PROD101,NINTENDO SWITCH, North America , United States, Partner,shopify,Social,2019-04-08T07:34:13.978Z,4/4/2019,4/15/2019,2019-04-20T07:34:13.978Z,,USER07434,USD,295.97
ORD1055303,PROD101,NintendoSwitch, Europe , France, Mobile App, Direct,Email,2/10/2021,1/16/2021,2021-02-12T18:50:52.118Z,2021-02-17T18:50:52.118Z,,USER07217,USD,480.66
ORD1055304,PROD101,NintendoSwitch, Asia Pacific, AU , Partner , eBay,Social,2020-05-16T13:02:07.651Z,4/28/2020,2020-05-20T13:02:07.651Z,5/22/2020,,USER11977,USD,374.55
ORD1055305,PROD105,Gaming Mouse, Latin America,Brazil, Online,Shopify,Social,4/30/2022,4/25/2022,2022-05-02T13:53:16.877Z,,,USER11226,USD,63.11
ORD1055306,PROD101, Nintendo Switch,Europe,United Kingdom, in-store, Amazon ,,2023-03-01T02:38:11.529Z,2/22/2023,3/8/2023,2023-03-11T02:38:11.529Z,,USER37392,USD,328.45
ORD1055307,PROD103,Dell gaming laptop ,Middle East,Israel ,In-Store, direct,Social,1/20/2022,12/28/2021,1/25/2022,1/27/2022,,USER49072,USD,1651.21
ORD1055308,PROD104,logitech gaming headset ,Europe,Spain , online, Amazon,,11/11/2021,11/1/2021,2021-11-17T23:06:58.367Z,11/20/2021,,USER09244,USD,207.19
ORD1055309,PROD100, PS5 ,Europe , Spain, online , eBay ,Email,5/24/2020,,5/27/2020,,,USER01555,USD,764.27
ORD1055310,PROD102,Xbox Series X ,North America, United States ,In-Store ,Shopify,Email,10/1/2022,9/29/2022,10/3/2022,2022-10-05T22:47:59.458Z,,USER12377,USD,686.16
ORD1055311,PROD100,PS5, North America,US,partner, Shopify ,Social,12/29/2020,12/28/2020,1/1/2021,2021-01-03T13:02:58.662Z,,USER28751,USD,1319.58
ORD1055312,PROD106,External Storage,Asia Pacific,Australia, online , direct,Social,2019-11-08T20:48:46.195Z,10/22/2019,11/13/2019,11/19/2019,,USER35866,USD,151.33
ORD1055313,PROD101,Switch,Middle East,IL,In-Store, amazon,,10/6/2020,9/16/2020,10/11/2020,2020-10-14T19:56:27.161Z,,USER06371,USD,394.9
ORD1055314,PROD102, Xbox SeriesX ,North America,USA ,partner,walmart ,Email,8/21/2022,8/20/2022,2022-08-22T08:04:41.629Z,8/25/2022,,USER18248,USD,804.83
ORD1055315,PROD107," 27"" 4K monitor",Middle East , UAE,in-store, eBay,,4/29/2023,,4/30/2023,5/3/2023,,USER35527,USD,494.3
ORD1055316,PROD106,1TB Storage,North America ,USA,Online,Walmart ,Social,9/3/2021,8/30/2021,9/10/2021,9/15/2021,,USER36624,usd,182.77
ORD1055317,PROD104, Logitech Headset,Latin America,Argentina ,Online,walmart,Social,1/5/2019,12/19/2018,1/10/2019,1/12/2019,,USER08024,USD,80.43
ORD1055318,PROD102, Microsoft Xbox Series X,Europe,UK, in-store, walmart,Email,12/3/2021,11/22/2021,12/8/2021,12/13/2021,,USER15400,USD,1425.69
ORD1055319,PROD100,Playstation 5, Europe ,Germany,Partner,ebay,Social,2/16/2020,2/15/2020,2020-02-17T20:43:36.934Z,2/21/2020,,USER04424,USD,648.31
ORD1055320,PROD106,External Storage 1TB , Middle East,SA ,mobile app, shopify,Email,12/16/2024,12/13/2024,12/20/2024,12/24/2024,,USER29253,USD,193.97
ORD1055321,PROD101, NintendoSwitch, Middle East , SA,Partner,amazon,Social,1/28/2023,1/17/2023,1/31/2023,2/6/2023,,USER26329,USD,370.02
ORD1055322,PROD101,Nintendo Switch ,Latin America,Chile ,In-Store,Amazon,Social,9/28/2020,9/11/2020,10/4/2020,10/7/2020,,USER40897,USD,522.74
ORD1055323,PROD102, Xbox SeriesX ,Europe ,DE,online, eBay,Social,11/7/2020,10/15/2020,11/9/2020,11/14/2020,,USER08852,USD,1259.22
ORD1055324,PROD106,External Storage ,North America ,CA ,in-store,Direct,Social,8/22/2022,8/22/2022,8/24/2022,8/28/2022,,USER22491,USD,123.01
ORD1055325,PROD104,logitech gaming headset , Europe,FR, Mobile App,walmart,Email,5/13/2022,2022-05-06T17:42:26.877Z,5/15/2022,5/20/2022,,USER35839,USD,122.62
ORD1055326,PROD106,External Storage 1TB, Asia Pacific ,Singapore,Mobile App, Direct,Email,11/7/2020,10/19/2020,11/14/2020,11/17/2020,,USER41057,USD,237.1
ORD1055327,PROD100,PlayStation5,North America,USA , Mobile App , ebay ,Social,1/25/2025,1/20/2025,1/31/2025,2/5/2025,,USER26382,USD,640.25
ORD1055327,PROD100,PlayStation5,North America,USA , Mobile App , ebay ,Social,1/25/2025,1/20/2025,1/31/2025,2/5/2025,,USER26382,USD,640.25
ORD1055329,PROD100,Playstation 5, North America, MX , In-Store ,walmart,,7/1/2020,6/29/2020,2020-07-08T18:07:29.982Z,2020-07-11T18:07:29.982Z,,USER10279,USD,542.29
ORD1055330,PROD105, DELL Gaming Mouse ,Latin America,Argentina ,Online, Shopify,,9/13/2024,2024-08-23T03:27:22.250Z,9/20/2024,9/24/2024,,USER32794,USD,85.11
ORD1055331,PROD106, External Storage ,North America ,United States, Partner ,Walmart,,11/20/2019,10/30/2019,2019-11-25T21:14:57.168Z,,,USER10701,USD,140.17
ORD1055332,PROD105,Gaming Mouse, Asia Pacific, SG ,partner , walmart,,3/17/2020,3/12/2020,3/18/2020,3/20/2020,,USER15240,USD,63.61
ORD1055333,PROD106, External Storage,Europe,Italy , mobile app ,Shopify,Social,2/24/2019,2/20/2019,3/2/2019,3/7/2019,,USER23351,USD,96.64
ORD1055334,PROD104,Gaming Headset,Middle East, SA,mobile app,ebay ,Email,9/13/2020,9/11/2020,9/15/2020,9/20/2020,,USER35531,USD,163.88
ORD1055335,PROD100,PS5 , Asia Pacific,Singapore , Online , Direct,,4/29/2021,4/10/2021,4/30/2021,5/6/2021,,USER36804,USD,902.72
ORD1055336,PROD102,Microsoft Xbox Series X,Latin America, AR, Mobile App,Direct ,Email,2024-11-11T20:55:17.447Z,10/29/2024,11/15/2024,11/21/2024,,USER16798,USD,1121.1
ORD1055337,PROD102, Microsoft Xbox Series X , Latin America, CL,online, amazon,Social,1/10/2022,12/12/2021,2022-01-15T10:40:02.963Z,1/18/2022,,USER29610,USD,569.66
ORD1055338,PROD101,NINTENDO SWITCH,Asia Pacific,KR,online,eBay,Email,10/5/2024,9/28/2024,2024-10-07T11:12:05.794Z,10/10/2024,,USER35778,USD,333.94
ORD1055339,PROD103,DELL Gaming Laptop, Latin America ,CL,In-Store , direct,Email,3/9/2022,2/25/2022,3/14/2022,3/17/2022,,,USD,1625.47
ORD1055340,PROD103,Dell Laptop, Asia Pacific ,Australia, Partner ,eBay,,8/16/2021,7/21/2021,8/17/2021,8/22/2021,,USER03868,USD,2826.73
ORD1055341,PROD103,Dell Gaming Laptop , North America ,USA , partner , direct ,Email,2020-12-09T00:30:15.364Z,11/21/2020,12/10/2020,12/13/2020,,USER13327,USD,3264.57
,PROD105,DELL Gaming Mouse,Asia Pacific ,SG,In-Store , direct ,,2024-09-12T12:31:12.072Z,8/19/2024,2024-09-15T12:31:12.072Z,9/19/2024,,USER22529,USD,67.57
ORD1055343,PROD100, PlayStation 5 , Europe,Spain ,In-Store ,Shopify,Email,6/26/2019,6/16/2019,6/27/2019,2019-06-29T00:10:22.132Z,,USER01609,USD,422.09
,PROD106, external storage 1tb , North America, MX , In-Store ,amazon,Email,2/22/2023,2/13/2023,2023-03-01T09:31:31.901Z,3/4/2023,,USER20537,USD,89.36
,PROD106, external storage 1tb , North America, MX , In-Store ,amazon,Email,2/22/2023,2/13/2023,2023-03-01T09:31:31.901Z,3/4/2023,,USER20537,USD,89.36
ORD1055346,PROD100,PlayStation5, Latin America,CL, partner, direct ,,3/6/2023,2/14/2023,3/12/2023,2023-03-16T04:05:04.312Z,,USER20495,USD,516.61
ORD1055347,PROD103, Dell Gaming Laptop ,Middle East,Israel, online,walmart,,10/9/2020,2020-09-13T05:40:00.936Z,2020-10-16T05:40:00.936Z,10/19/2020,,USER46939,USD,1938.76
ORD1055348,PROD107,"27"" 4K monitor", Latin America ,Brazil,mobile app,ebay,,5/12/2019,5/1/2019,2019-05-16T20:58:22.212Z,5/22/2019,,USER01870,USD,412.08
ORD1055349,PROD100,Playstation 5, Latin America , Chile,in-store, Amazon,Social,2020-02-17T11:45:07.094Z,2020-01-30T11:45:07.094Z,2020-02-20T11:45:07.094Z,2020-02-26T11:45:07.094Z,,USER01071,USD,665.95
ORD1055350,PROD100,PLAYSTATION 5 ,Latin America ,AR,Online,ebay,Email,11/19/2023,11/4/2023,2023-11-24T05:29:21.448Z,11/29/2023,,USER02402,USD,904.53
ORD1055351,PROD107," 27"" 4K monitor ",Middle East,Israel,Mobile App, Amazon ,,5/19/2022,4/23/2022,2022-05-24T22:37:51.103Z,5/26/2022,,USER05600,USD,509.8
ORD1055352,PROD102,Microsoft Xbox Series X,Asia Pacific ,Japan,Online,Direct,Email,6/29/2022,6/19/2022,7/3/2022,7/8/2022,,USER31295,USD,513.25
ORD1055353,PROD100,PS5 ,Middle East,SA, mobile app ,Shopify,Email,10/9/2023,9/30/2023,10/13/2023,10/18/2023,,USER35926,USD,570.77
ORD1055354,PROD101, Nintendo switch ,North America, USA , in-store,Walmart,Email,12/26/2020,2020-12-06T01:24:13.460Z,1/1/2021,2021-01-05T01:24:13.460Z,,USER12464,USD,764.22
ORD1055355,PROD102, Microsoft Xbox Series X ,North America,USA ,mobile app,eBay,Social,6/6/2020,5/22/2020,6/9/2020,,,USER36081,USD,554.26
ORD1055356,PROD101, Nintendo switch,Middle East, UAE ,online,Walmart ,Email,3/27/2023,3/14/2023,3/29/2023,,,USER21380,USD,289.39
ORD1055357,PROD102,XboxSeriesX,Europe, France ,online, shopify ,,3/15/2021,2/25/2021,3/17/2021,2021-03-21T10:22:10.205Z,,USER31099,USD,718.98
ORD1055358,PROD101,NINTENDO SWITCH,Middle East ,Saudi Arabia , Partner ,walmart,,2021-10-01T01:19:12.427Z,9/11/2021,10/8/2021,10/10/2021,,USER10482,USD,501.99
ORD1055359,PROD107, 4K Gaming Monitor , Europe ,Italy,Online ,walmart ,,2024-09-30T23:24:33.184Z,9/24/2024,10/8/2024,2024-10-13T23:24:33.184Z,,USER13772,USD,461.79
ORD1055360,PROD107,27in 4K gaming monitor,Latin America , AR,mobile app ,walmart ,Email,2/20/2020,2/1/2020,2020-02-21T07:10:53.700Z,2/24/2020,,USER01646,USD,553.45
ORD1055361,PROD102,Microsoft Xbox Series X, Middle East , SA,Mobile App ,Amazon,Social,12/15/2019,2019-11-19T02:33:57.181Z,12/22/2019,2019-12-28T02:33:57.181Z,,USER20498,USD,998.87
ORD1055362,PROD104,Logitech Gaming Headset,Europe,FR, Online,direct,Social,2/25/2024,2/4/2024,2/27/2024,3/2/2024,,USER07161,USD,86.88
ORD1055363,PROD101, NintendoSwitch ,Asia Pacific,South Korea ,mobile app,eBay,Social,9/16/2020,8/26/2020,9/23/2020,9/25/2020,,USER01671,USD,576.15
ORD1055364,PROD100,PlayStation5 ,North America,CA,Mobile App,ebay,Social,5/28/2021,2021-05-10T20:49:48.383Z,5/29/2021,6/3/2021,,USER49490,USD,867.2
ORD1055365,PROD102,Xbox Series X ,Europe , Germany, in-store , shopify,Social,1/15/2019,2019-01-10T20:16:31.258Z,1/18/2019,2019-01-23T20:16:31.258Z,,USER44055,USD,465.79
ORD1055366,PROD106, 1TB Storage ,Latin America, CL,Mobile App,ebay,Social,11/8/2021,2021-10-12T08:26:28.382Z,11/11/2021,11/13/2021,,USER24457,USD,220.57
ORD1055367,PROD104,Logitech Headset ,Middle East,Israel, Partner, ebay ,Social,7/16/2022,7/6/2022,7/19/2022,7/21/2022,,USER30503,USD,74.67
ORD1055368,PROD100,PlayStation 5 ,Europe, UK ,Partner , Direct,Social,6/2/2023,5/5/2023,6/4/2023,6/7/2023,,USER30731,USD,462.24
ORD1055368,PROD100,PlayStation 5 ,Europe, UK ,Partner , Direct,Social,6/2/2023,5/5/2023,6/4/2023,6/7/2023,,USER30731,USD,462.24
ORD1055370,PROD104,Logitech Headset, Latin America,BR, mobile app, shopify,Social,6/15/2020,2020-05-21T05:18:11.916Z,6/16/2020,2020-06-19T05:18:11.916Z,,,USD,81.91
ORD1055371,PROD104,Gaming Headset , Europe, FR, Mobile App, shopify,Email,3/12/2024,3/9/2024,2024-03-16T04:18:17.454Z,3/18/2024,,USER03644,USD,95.29
ORD1055372,PROD101,NINTENDO SWITCH ,Latin America,Argentina,online, amazon ,Email,11/22/2023,2023-11-03T23:19:39.363Z,11/24/2023,2023-11-26T23:19:39.363Z,,USER42839,USD,617.47
ORD1055373,PROD100,Playstation 5, Latin America ,AR,in-store,amazon ,Email,6/6/2022,5/20/2022,6/8/2022,2022-06-10T16:01:56.314Z,,USER34111,USD,568.61
ORD1055374,PROD103,DELL Gaming Laptop,North America ,Mexico,Partner , walmart ,Email,1/18/2021,12/30/2020,1/22/2021,1/24/2021,,USER12594,USD,2068.08
ORD1055375,, 27in 4K Gaming Monitor,Asia Pacific, JP,Mobile App ,walmart,Email,2022-06-08T03:12:25.131Z,2022-05-12T03:12:25.131Z,6/12/2022,6/15/2022,,USER04192,USD,370.15
ORD1055375,, 27in 4K Gaming Monitor,Asia Pacific, JP,Mobile App ,walmart,Email,2022-06-08T03:12:25.131Z,2022-05-12T03:12:25.131Z,6/12/2022,6/15/2022,,USER04192,USD,370.15
ORD1055377,PROD100, PS5 ,North America,Mexico , mobile app , shopify ,,11/11/2021,10/22/2021,11/16/2021,11/22/2021,,USER32643,USD,1254.3
ORD1055378,PROD101, Nintendo switch ,Latin America , Chile ,Online ,Amazon,Social,9/24/2023,9/9/2023,10/1/2023,10/2/2023,,USER46159,USD,464.57
ORD1055379,PROD103, Dell gaming laptop, Latin America ,Chile,online, amazon,Email,3/23/2023,2023-03-17T17:34:56.181Z,3/29/2023,4/3/2023,,USER00070,USD,1371.39
ORD1055380,PROD103,Dell gaming laptop , Middle East, SA,partner ,walmart,Email,10/28/2024,10/26/2024,2024-10-31T10:25:42.869Z,11/4/2024,,USER13789,USD,1380.21
ORD1055381,PROD106,External Storage 1TB,North America , USA,Online, Walmart,Email,5/3/2024,4/10/2024,5/8/2024,2024-05-12T20:01:27.281Z,,USER10153,USD,129.85
ORD1055382,PROD101,NintendoSwitch,North America ,MX,online , Amazon ,Email,5/11/2020,2020-04-15T19:33:06.296Z,5/15/2020,5/21/2020,,USER18195,USD,424.44
ORD1055383,PROD102,XboxSeriesX , Middle East , Israel,mobile app,eBay,Email,8/22/2021,8/14/2021,8/27/2021,8/29/2021,,USER08766,USD,1026.13
ORD1055384,PROD100, PLAYSTATION 5,Asia Pacific, Australia, mobile app ,Walmart,Email,,,10/13/2021,10/17/2021,10/31/2021,USER43013,USD,890.66
ORD1055385,PROD100,PlayStation 5 ,North America ,USA ,online, Walmart,Social,2/21/2021,2021-02-11T03:55:42.559Z,,2021-02-25T03:55:42.559Z,,USER47294,USD,875.89
ORD1055386,PROD100, Play Station 5 , Latin America , CL ,Mobile App, Walmart,Email,2020-06-19T16:00:19.551Z,6/12/2020,6/20/2020,6/22/2020,,USER20350,USD,491.43
ORD1055387,PROD105, Gaming Mouse, Latin America,CL , online, Shopify,Social,7/4/2021,6/13/2021,7/5/2021,7/7/2021,,USER47629,USD,68.02
ORD1055388,PROD107,27in 4K Gaming Monitor,Europe, Germany ,Online,Amazon ,Social,4/27/2023,4/16/2023,5/2/2023,5/4/2023,,USER12959,USD,464.58
ORD1055389,PROD107, 27in 4K gaming monitor, Europe, France, online ,direct,Email,1/15/2020,12/31/2019,1/16/2020,1/19/2020,,USER49249,USD,514.42
ORD1055390,PROD104, logitech gaming headset ,,Israel,Partner,direct,Social,3/1/2020,2020-02-02T15:42:48.816Z,3/3/2020,3/6/2020,,USER42670,USD,121.66
ORD1055391,PROD103,Dell Laptop, Middle East, Saudi Arabia , Online ,Direct ,,8/21/2021,2021-07-25T00:57:36.789Z,8/27/2021,2021-08-31T00:57:36.789Z,9/22/2021,USER12229,USD,2492.65
ORD1055392,PROD100,PlayStation5, Europe ,United Kingdom ,Partner , walmart,Email,1/9/2022,12/24/2021,1/14/2022,1/17/2022,,USER24373,USD,582.64
ORD1055393,PROD104, Logitech Headset, Asia Pacific, Japan ,partner, amazon,Social,1/15/2021,1/2/2021,1/18/2021,1/23/2021,,USER04077,USD,115.56
ORD1055394,PROD100,PLAYSTATION 5, Latin America, Argentina,In-Store,Amazon ,,2023-03-18T12:08:13.519Z,2/18/2023,,2023-03-22T12:08:13.519Z,,USER36920,USD,604.84
ORD1055395,PROD101,Nintendo switch ,North America,US,Online ,Shopify,Social,2/7/2024,1/26/2024,2/12/2024,2024-02-16T04:12:57.438Z,,USER05709,USD,389.52
ORD1055396,PROD101,Nintendo switch,, CL ,partner,ebay ,Social,3/6/2022,2/7/2022,3/7/2022,3/13/2022,,USER18013,USD,377.21
ORD1055396,PROD101,Nintendo switch,, CL ,partner,ebay ,Social,3/6/2022,2/7/2022,3/7/2022,3/13/2022,,USER18013,USD,377.21
ORD1055398,PROD106, external storage 1tb, Latin America,BR, online , eBay,Email,6/27/2019,2019-06-06T06:13:39.848Z,7/1/2019,7/6/2019,,USER26588,USD,76.67
ORD1055399,PROD106,1TB Storage , Asia Pacific, Singapore,mobile app,ebay,Email,2/15/2023,1/24/2023,2/18/2023,2023-02-21T00:35:02.239Z,2/25/2023,USER45303,USD,100.51
ORD1055400,PROD104, Logitech Headset , Middle East ,SA ,mobile app , eBay ,Email,11/10/2023,10/31/2023,11/15/2023,2023-11-18T23:34:18.116Z,,USER17370,USD,178.17
ORD1055401,PROD100,PS5,Latin America, AR,Partner,Walmart,Social,10/9/2023,10/8/2023,10/15/2023,10/20/2023,,USER10472,USD,570.39
ORD1055402,PROD106, 1TB Storage ,Europe ,Italy, In-Store , Walmart,Social,12/24/2022,,12/28/2022,2023-01-02T07:45:00.362Z,,USER15326,USD,181.61
ORD1055403,PROD101,NintendoSwitch, Middle East,Israel ,Partner, shopify,,8/17/2023,7/19/2023,2023-08-19T11:44:51.578Z,8/24/2023,,USER27558,USD,395.77
ORD1055404,PROD105,Dell Gaming Mouse , Europe, UK ,In-Store,Amazon,,2019-08-12T05:18:23.917Z,7/27/2019,8/18/2019,8/23/2019,,USER15797,USD,
ORD1055405,PROD101,Nintendo Switch, North America , CA,In-Store, direct,,8/1/2019,7/17/2019,8/5/2019,8/11/2019,,USER16202,USD,
