Order Id,Product Id,Product Name,Region,Country Code,Marketing Channel,Purchase Platform,Account Creation Method,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,User Id,Currency,Local Price,Price_Flag,Purchase_Year,Purchase_Month,Purchase_Quarter,Year_Month,Delivery_Days,Is_Refunded
ORD1038788,PROD101,Nintendo Switch,Latin America,Argentina,In-Store,Walmart,Social,12/5/2020,11/17/2020,12/8/2020,,,USER43872,USD,718.58,,2020.0,12.0,4.0,2020-12,,0
ORD1038789,PROD106,External Storage 1TB,Latin America,Brazil,Mobile App,Shopify,Social,5/3/2020,5/2/2020,5/10/2020,5/12/2020,,USER47648,USD,121.83,,2020.0,5.0,2.0,2020-05,2.0,0
ORD1038790,PROD106,External Storage 1TB,Asia Pacific,South Korea,Online,eBay,Unknown,8/16/2022,7/22/2022,8/23/2022,8/28/2022,,USER22189,USD,127.14,,2022.0,8.0,3.0,2022-08,5.0,0
ORD1038792,PROD101,Nintendo Switch,Asia Pacific,South Korea,In-Store,Walmart,Social,6/19/2021,6/1/2021,6/25/2021,6/28/2021,,USER22541,USD,371.31,,2021.0,6.0,2.0,2021-06,3.0,0
ORD1038793,PROD101,Nintendo Switch,Latin America,Argentina,In-Store,Amazon,Social,5/20/2021,5/17/2021,5/24/2021,5/29/2021,,USER47395,USD,442.77,,2021.0,5.0,2.0,2021-05,5.0,0
7812217558,PROD101,Nintendo Switch,Europe,Spain,Online,Direct,Social,9/5/2022,9/4/2022,9/11/2022,9/17/2022,10/7/2022,USER00241,USD,452.91,,2022.0,9.0,3.0,2022-09,6.0,1
ORD1038795,PROD103,Dell Gaming Laptop,Middle East,Saudi Arabia,Online,eBay,Email,11/12/2023,10/20/2023,11/15/2023,11/20/2023,,USER49082,USD,2561.15,,2023.0,11.0,4.0,2023-11,5.0,0
ORD1038796,PROD100,PlayStation 5,Latin America,Argentina,In-Store,Shopify,Social,3/14/2024,3/13/2024,3/19/2024,3/24/2024,,USER39989,USD,542.08,,2024.0,3.0,1.0,2024-03,5.0,0
ORD1038797,PROD104,Logitech Gaming Headset,Asia Pacific,Japan,Partner,Direct,Social,5/22/2024,5/3/2024,5/29/2024,6/4/2024,,USER20356,USD,95.04,,2024.0,5.0,2.0,2024-05,6.0,0
ORD1038798,PROD106,External Storage 1TB,Asia Pacific,Australia,Mobile App,Walmart,Email,9/6/2022,8/23/2022,9/10/2022,9/12/2022,,USER04985,USD,151.52,,2022.0,9.0,3.0,2022-09,2.0,0
ORD1038799,PROD105,Dell Gaming Mouse,Asia Pacific,Singapore,In-Store,Direct,Social,6/5/2020,5/24/2020,6/10/2020,6/15/2020,,USER10339,USD,52.88,,2020.0,6.0,2.0,2020-06,5.0,0
ORD1038800,PROD100,PlayStation 5,North America,Mexico,In-Store,Walmart,Email,5/10/2021,5/6/2021,5/13/2021,5/19/2021,,USER18440,USD,785.7,,2021.0,5.0,2.0,2021-05,6.0,0
ORD1038801,PROD106,External Storage 1TB,Asia Pacific,Japan,Online,Direct,Email,6/14/2020,5/31/2020,6/20/2020,,,USER38544,USD,105.24,,2020.0,6.0,2.0,2020-06,,0
ORD1038802,PROD106,External Storage 1TB,Asia Pacific,Japan,Mobile App,Shopify,Email,2/12/2023,2/5/2023,2/18/2023,2/20/2023,,USER08486,USD,105.42,,2023.0,2.0,1.0,2023-02,2.0,0
ORD1038803,PROD106,External Storage 1TB,Latin America,Chile,In-Store,Direct,Email,7/9/2023,7/8/2023,7/14/2023,7/19/2023,,USER12844,USD,84.18,,2023.0,7.0,3.0,2023-07,5.0,0
ORD1038804,75672004,PlayStation 5,Latin America,Argentina,In-Store,eBay,Unknown,11/2/2022,10/12/2022,11/4/2022,11/6/2022,,USER39532,USD,1172.04,,2022.0,11.0,4.0,2022-11,2.0,0
ORD1038805,PROD103,Dell Gaming Laptop,Asia Pacific,Australia,Mobile App,Direct,Email,1/21/2025,1/15/2025,1/27/2025,1/29/2025,,USER01272,USD,1400.72,,2025.0,1.0,1.0,2025-01,2.0,0
ORD1038806,PROD107,27in 4K Gaming Monitor,Latin America,Chile,Mobile App,Walmart,Unknown,8/20/2020,7/23/2020,8/22/2020,8/28/2020,8/31/2020,USER40217,USD,794.44,,2020.0,8.0,3.0,2020-08,6.0,1
ORD1038807,PROD104,Logitech Gaming Headset,Middle East,UAE,Partner,eBay,Email,4/4/2019,3/24/2019,4/7/2019,4/12/2019,5/11/2019,USER31181,USD,93.69,,2019.0,4.0,2.0,2019-04,5.0,1
ORD1038808,PROD100,PlayStation 5,Unknown,Canada,Mobile App,Amazon,Unknown,10/7/2019,9/23/2019,10/12/2019,10/15/2019,,USER36981,USD,476.42,,2019.0,10.0,4.0,2019-10,3.0,0
ORD1038809,PROD107,27in 4K Gaming Monitor,Latin America,Brazil,Mobile App,eBay,Email,7/29/2024,7/2/2024,8/4/2024,8/8/2024,,USER47170,USD,423.43,,2024.0,7.0,3.0,2024-07,4.0,0
ORD1038810,PROD102,Microsoft Xbox Series X,Latin America,Argentina,Online,Walmart,Email,7/23/2022,7/3/2022,7/29/2022,7/31/2022,,USER43983,USD,491.01,,2022.0,7.0,3.0,2022-07,2.0,0
ORD1038811,PROD100,PlayStation 5,Europe,Spain,Mobile App,Shopify,Social,2/20/2022,2/20/2022,2/27/2022,,,287014570,USD,730.0,,2022.0,2.0,1.0,2022-02,,0
ORD1038812,PROD106,External Storage 1TB,Europe,France,In-Store,eBay,Email,9/13/2023,8/20/2023,9/17/2023,9/20/2023,,USER39829,USD,121.47,,2023.0,9.0,3.0,2023-09,3.0,0
ORD1038813,PROD105,Dell Gaming Mouse,Asia Pacific,Singapore,In-Store,Shopify,Email,5/7/2019,4/9/2019,5/8/2019,5/13/2019,,USER36818,USD,52.65,,2019.0,5.0,2.0,2019-05,5.0,0
ORD1038814,PROD102,Microsoft Xbox Series X,Europe,Spain,Online,Shopify,Social,4/17/2019,,4/23/2019,,,USER05268,USD,505.25,,2019.0,4.0,2.0,2019-04,,0
ORD1038815,PROD107,27in 4K Gaming Monitor,Latin America,Brazil,In-Store,eBay,Email,12/12/2021,12/10/2021,12/15/2021,12/17/2021,,USER15443,USD,1188.82,,2021.0,12.0,4.0,2021-12,2.0,0
ORD1038816,PROD106,External Storage 1TB,Latin America,Brazil,In-Store,Direct,Email,1/4/2022,12/25/2021,1/9/2022,1/13/2022,,USER16725,USD,113.25,,2022.0,1.0,1.0,2022-01,4.0,0
ORD1038817,PROD104,Logitech Gaming Headset,Asia Pacific,Australia,In-Store,Direct,Email,4/8/2020,4/6/2020,4/10/2020,4/13/2020,,USER07496,USD,114.17,,2020.0,4.0,2.0,2020-04,3.0,0
ORD1038819,PROD103,Dell Gaming Laptop,Europe,Italy,Mobile App,Direct,Email,5/23/2024,5/13/2024,5/27/2024,6/1/2024,,USER14895,USD,1390.95,,2024.0,5.0,2.0,2024-05,5.0,0
ORD1038820,PROD105,Dell Gaming Mouse,Middle East,Israel,Partner,Direct,Email,2/27/2021,2/6/2021,3/4/2021,3/8/2021,,USER09067,USD,70.73,,2021.0,2.0,1.0,2021-02,4.0,0
ORD1038821,PROD102,Microsoft Xbox Series X,Asia Pacific,Singapore,Online,Walmart,Email,10/2/2019,9/3/2019,10/4/2019,10/10/2019,10/11/2019,USER31662,USD,477.09,,2019.0,10.0,4.0,2019-10,6.0,1
ORD1038822,PROD100,PlayStation 5,Latin America,Argentina,In-Store,eBay,Social,1/15/2020,12/23/2019,1/22/2020,1/25/2020,,USER29468,USD,764.81,,2020.0,1.0,1.0,2020-01,3.0,0
ORD1038823,PROD106,External Storage 1TB,Asia Pacific,Singapore,Partner,Shopify,Social,4/10/2023,3/30/2023,4/16/2023,4/21/2023,,USER32631,USD,114.11,,2023.0,4.0,2.0,2023-04,5.0,0
ORD1038824,PROD102,Microsoft Xbox Series X,Europe,Spain,Partner,Walmart,Social,2/14/2020,,2/16/2020,2/18/2020,,USER48686,USD,764.0,,2020.0,2.0,1.0,2020-02,2.0,0
ORD1038825,PROD101,Nintendo Switch,Latin America,Argentina,Online,Amazon,Unknown,9/3/2024,9/3/2024,9/8/2024,9/10/2024,,600689327,USD,452.13,,2024.0,9.0,3.0,2024-09,2.0,0
ORD1038826,PROD103,Dell Gaming Laptop,Latin America,Brazil,Mobile App,Amazon,Social,9/29/2021,9/21/2021,10/6/2021,,,USER10306,USD,2852.71,,2021.0,9.0,3.0,2021-09,,0
ORD1038827,PROD101,Nintendo Switch,Middle East,Israel,In-Store,Direct,Email,4/18/2021,3/27/2021,4/23/2021,4/25/2021,,USER46723,USD,470.47,,2021.0,4.0,2.0,2021-04,2.0,0
ORD1038828,PROD104,Logitech Gaming Headset,Asia Pacific,Australia,Mobile App,eBay,Social,3/20/2023,2/28/2023,3/21/2023,3/24/2023,,USER36804,USD,84.33,,2023.0,3.0,1.0,2023-03,3.0,0
ORD1038829,PROD105,Dell Gaming Mouse,North America,Mexico,In-Store,Direct,Email,5/20/2021,5/17/2021,5/23/2021,5/26/2021,,USER45445,USD,83.9,,2021.0,5.0,2.0,2021-05,3.0,0
ORD1038830,PROD101,Nintendo Switch,Unknown,Saudi Arabia,Mobile App,Amazon,Unknown,1/1/2021,12/5/2020,1/7/2021,1/13/2021,,USER43820,USD,495.18,,2021.0,1.0,1.0,2021-01,6.0,0
ORD1038831,91330190,Logitech Gaming Headset,North America,Canada,In-Store,Direct,Social,9/1/2019,8/13/2019,9/6/2019,9/11/2019,,USER00718,USD,107.75,,2019.0,9.0,3.0,2019-09,5.0,0
ORD1038832,PROD103,Dell Gaming Laptop,Asia Pacific,Singapore,Partner,Direct,Unknown,,10/17/2023,11/11/2023,11/16/2023,,USER17667,USD,2585.94,,,,,NaT,5.0,0
ORD1038833,PROD102,Microsoft Xbox Series X,Europe,United Kingdom,Online,Amazon,Social,1/11/2024,1/10/2024,1/14/2024,1/20/2024,,USER25784,USD,569.9,,2024.0,1.0,1.0,2024-01,6.0,0
ORD1038834,PROD100,PlayStation 5,North America,United States,Mobile App,eBay,Email,10/7/2024,9/14/2024,10/11/2024,10/17/2024,,USER48947,USD,621.98,,2024.0,10.0,4.0,2024-10,6.0,0
ORD1038835,PROD107,27in 4K Gaming Monitor,Asia Pacific,South Korea,In-Store,Shopify,Social,9/2/2019,8/11/2019,9/4/2019,9/10/2019,,USER41302,USD,527.39,,2019.0,9.0,3.0,2019-09,6.0,0
ORD1038836,PROD105,Dell Gaming Mouse,Asia Pacific,Australia,Mobile App,Shopify,Email,11/23/2019,11/1/2019,11/29/2019,12/1/2019,,USER47860,USD,88.33,,2019.0,11.0,4.0,2019-11,2.0,0
ORD1038837,PROD102,Microsoft Xbox Series X,North America,Mexico,In-Store,Walmart,Unknown,1/1/2022,12/4/2021,1/6/2022,1/8/2022,,USER33193,USD,614.88,,2022.0,1.0,1.0,2022-01,2.0,0
ORD1038838,PROD103,Dell Gaming Laptop,North America,Mexico,Mobile App,Direct,Social,2/11/2023,1/28/2023,2/17/2023,2/20/2023,,USER20601,USD,1432.15,,2023.0,2.0,1.0,2023-02,3.0,0
ORD1038839,PROD104,Logitech Gaming Headset,North America,Mexico,Partner,eBay,Unknown,6/6/2021,5/27/2021,6/13/2021,6/19/2021,,USER36692,USD,92.08,,2021.0,6.0,2.0,2021-06,6.0,0
ORD1038840,PROD107,27in 4K Gaming Monitor,Latin America,Brazil,Partner,Walmart,Email,12/6/2024,12/1/2024,12/7/2024,12/11/2024,,USER35420,USD,782.3,,2024.0,12.0,4.0,2024-12,4.0,0
ORD1038841,PROD101,Nintendo Switch,Latin America,Brazil,Online,Walmart,Email,6/16/2019,6/6/2019,6/23/2019,6/27/2019,,USER35075,USD,253.76,,2019.0,6.0,2.0,2019-06,4.0,0
ORD1038842,PROD103,Dell Gaming Laptop,Europe,United Kingdom,In-Store,Amazon,Email,11/15/2019,10/17/2019,11/19/2019,11/23/2019,,USER38746,USD,2048.48,,2019.0,11.0,4.0,2019-11,4.0,0
ORD1038843,PROD102,Microsoft Xbox Series X,Unknown,Saudi Arabia,Partner,Shopify,Social,4/9/2024,3/31/2024,4/13/2024,4/16/2024,,USER25791,USD,604.94,,2024.0,4.0,2.0,2024-04,3.0,0
ORD1038844,PROD104,Logitech Gaming Headset,Asia Pacific,Japan,In-Store,Walmart,Unknown,12/24/2023,12/4/2023,12/29/2023,1/2/2024,,USER46897,USD,163.85,,2023.0,12.0,4.0,2023-12,4.0,0
ORD1038845,PROD107,27in 4K Gaming Monitor,Europe,Italy,Partner,Direct,Email,1/17/2024,1/15/2024,1/24/2024,1/30/2024,2/19/2024,USER07947,USD,443.53,,2024.0,1.0,1.0,2024-01,6.0,1
1940817753,18412536,,Unknown,,,,Unknown,,,,,,965549721,USD,,,,,,NaT,,0
ORD1038847,PROD100,PlayStation 5,Middle East,Saudi Arabia,Mobile App,eBay,Social,7/4/2021,,7/7/2021,7/12/2021,,USER40730,USD,665.5,,2021.0,7.0,3.0,2021-07,5.0,0
ORD1038848,PROD104,Logitech Gaming Headset,Latin America,Brazil,In-Store,Amazon,Social,5/29/2021,5/27/2021,6/3/2021,6/7/2021,,USER49514,USD,123.96,,2021.0,5.0,2.0,2021-05,4.0,0
ORD1038849,PROD105,Dell Gaming Mouse,Asia Pacific,Japan,Partner,Walmart,Unknown,9/5/2022,8/26/2022,9/7/2022,9/11/2022,,USER02748,USD,81.57,,2022.0,9.0,3.0,2022-09,4.0,0
ORD1038850,PROD104,Logitech Gaming Headset,Asia Pacific,Japan,In-Store,Shopify,Email,2/9/2019,1/27/2019,2/15/2019,2/20/2019,,USER45342,USD,79.68,,2019.0,2.0,1.0,2019-02,5.0,0
ORD1038851,PROD100,PlayStation 5,Latin America,Argentina,Online,Walmart,Email,9/28/2019,8/30/2019,10/2/2019,10/5/2019,,USER29645,USD,651.75,,2019.0,9.0,3.0,2019-09,3.0,0
5059365139,PROD107,27in 4K Gaming Monitor,Europe,Spain,Partner,Direct,Social,9/18/2021,9/3/2021,9/23/2021,9/28/2021,,USER15779,USD,716.83,,2021.0,9.0,3.0,2021-09,5.0,0
ORD1038853,PROD103,Dell Gaming Laptop,Latin America,Chile,In-Store,eBay,Social,6/19/2021,5/30/2021,6/21/2021,6/23/2021,,USER21944,USD,1580.85,,2021.0,6.0,2.0,2021-06,2.0,0
ORD1038855,PROD100,PlayStation 5,Asia Pacific,Australia,Mobile App,Direct,Unknown,8/12/2019,7/19/2019,8/14/2019,8/20/2019,,USER33356,USD,691.51,,2019.0,8.0,3.0,2019-08,6.0,0
ORD1038856,PROD102,Microsoft Xbox Series X,Middle East,UAE,Partner,Walmart,Email,6/14/2023,5/30/2023,6/20/2023,6/22/2023,,USER17324,USD,446.58,,2023.0,6.0,2.0,2023-06,2.0,0
ORD1038857,PROD107,27in 4K Gaming Monitor,Latin America,Chile,In-Store,Shopify,Email,3/2/2021,,3/7/2021,3/11/2021,,USER25092,USD,566.9,,2021.0,3.0,1.0,2021-03,4.0,0
ORD1038858,PROD105,Dell Gaming Mouse,Asia Pacific,Australia,Partner,eBay,Email,5/4/2020,5/4/2020,5/7/2020,5/11/2020,,USER25407,USD,69.71,,2020.0,5.0,2.0,2020-05,4.0,0
ORD1038859,PROD107,27in 4K Gaming Monitor,North America,Canada,Online,eBay,Email,7/19/2020,7/5/2020,7/21/2020,7/27/2020,,USER46789,USD,468.76,,2020.0,7.0,3.0,2020-07,6.0,0
ORD1038860,PROD101,Nintendo Switch,Europe,France,Partner,Direct,Email,5/12/2022,4/22/2022,5/16/2022,5/18/2022,,USER28825,USD,359.01,,2022.0,5.0,2.0,2022-05,2.0,0
2580824635,PROD105,Dell Gaming Mouse,Latin America,Chile,Online,Direct,Unknown,5/29/2020,5/12/2020,6/1/2020,6/7/2020,,USER36254,USD,65.5,,2020.0,5.0,2.0,2020-05,6.0,0
2872383078,PROD100,PlayStation 5,Asia Pacific,Singapore,Online,Shopify,Email,8/14/2020,,8/16/2020,,,USER06911,USD,869.46,,2020.0,8.0,3.0,2020-08,,0
ORD1038863,PROD103,Dell Gaming Laptop,Middle East,Saudi Arabia,Mobile App,Shopify,Social,4/18/2024,,4/21/2024,4/26/2024,,USER49212,USD,1456.62,,2024.0,4.0,2.0,2024-04,5.0,0
ORD1038864,PROD101,Nintendo Switch,Middle East,UAE,Online,Amazon,Email,3/19/2019,2/26/2019,3/20/2019,3/23/2019,,USER42390,USD,283.55,,2019.0,3.0,1.0,2019-03,3.0,0
ORD1038865,PROD105,Dell Gaming Mouse,North America,United States,Partner,Shopify,Unknown,9/30/2024,9/29/2024,10/5/2024,10/10/2024,,USER00019,USD,70.98,,2024.0,9.0,3.0,2024-09,5.0,0
ORD1038866,PROD104,Logitech Gaming Headset,Latin America,Chile,Mobile App,Shopify,Unknown,8/15/2020,8/2/2020,8/17/2020,8/23/2020,,USER37560,USD,163.6,,2020.0,8.0,3.0,2020-08,6.0,0
ORD1038867,PROD107,27in 4K Gaming Monitor,Europe,France,Online,Walmart,Social,9/23/2023,9/16/2023,9/24/2023,9/28/2023,,USER18010,USD,592.77,,2023.0,9.0,3.0,2023-09,4.0,0
ORD1038868,PROD100,PlayStation 5,Asia Pacific,Australia,Mobile App,Shopify,Social,12/12/2023,11/20/2023,12/16/2023,12/21/2023,,USER10708,USD,1053.86,,2023.0,12.0,4.0,2023-12,5.0,0
ORD1038869,PROD101,Nintendo Switch,Latin America,Argentina,Partner,Direct,Unknown,8/5/2020,7/31/2020,8/11/2020,8/16/2020,,USER09320,USD,560.23,,2020.0,8.0,3.0,2020-08,5.0,0
ORD1038871,PROD106,External Storage 1TB,Europe,Germany,Partner,eBay,Social,10/28/2019,10/19/2019,10/30/2019,11/3/2019,,USER39556,USD,99.68,,2019.0,10.0,4.0,2019-10,4.0,0
ORD1038873,PROD105,Dell Gaming Mouse,Europe,United Kingdom,Online,Amazon,Email,8/30/2020,8/8/2020,9/1/2020,9/4/2020,,USER43556,USD,74.71,,2020.0,8.0,3.0,2020-08,3.0,0
ORD1038874,PROD107,27in 4K Gaming Monitor,Asia Pacific,Singapore,Mobile App,Direct,Email,5/1/2024,4/3/2024,5/7/2024,5/10/2024,,USER24769,USD,473.95,,2024.0,5.0,2.0,2024-05,3.0,0
ORD1038875,PROD103,Dell Gaming Laptop,North America,United States,Mobile App,Shopify,Email,2/25/2025,2/18/2025,3/1/2025,3/7/2025,,USER32245,USD,1694.63,,2025.0,2.0,1.0,2025-02,6.0,0
ORD1038876,PROD106,External Storage 1TB,Latin America,Argentina,Mobile App,Shopify,Social,9/4/2022,8/12/2022,9/6/2022,9/10/2022,,USER01810,USD,169.79,,2022.0,9.0,3.0,2022-09,4.0,0
ORD1038877,PROD104,Logitech Gaming Headset,Middle East,Saudi Arabia,In-Store,Walmart,Unknown,6/19/2022,6/18/2022,6/22/2022,6/29/2022,,USER40240,USD,91.91,,2022.0,6.0,2.0,2022-06,7.0,0
ORD1038878,PROD103,Dell Gaming Laptop,Asia Pacific,Singapore,Online,eBay,Unknown,5/16/2019,5/1/2019,5/20/2019,5/25/2019,,USER42657,USD,1237.74,,2019.0,5.0,2.0,2019-05,5.0,0
ORD1038879,PROD105,Dell Gaming Mouse,Europe,France,Online,Amazon,Social,4/11/2021,3/18/2021,4/18/2021,4/23/2021,,USER45092,USD,82.95,,2021.0,4.0,2.0,2021-04,5.0,0
ORD1038880,PROD106,External Storage 1TB,Latin America,Argentina,Partner,Amazon,Email,2/20/2025,1/26/2025,,2/27/2025,,USER22057,USD,98.84,,2025.0,2.0,1.0,2025-02,,0
ORD1038881,PROD107,27in 4K Gaming Monitor,Asia Pacific,Australia,Partner,Direct,Unknown,,5/21/2019,5/30/2019,6/1/2019,,798280907,USD,345.5,,,,,NaT,2.0,0
ORD1038881,PROD107,27in 4K Gaming Monitor,Asia Pacific,Australia,Partner,Direct,Unknown,,5/21/2019,5/30/2019,6/1/2019,,845547032,USD,345.5,,,,,NaT,2.0,0
ORD1038883,PROD103,Dell Gaming Laptop,Middle East,Israel,Online,eBay,Email,2/10/2019,2/4/2019,2/17/2019,2/22/2019,,USER42900,USD,1155.13,,2019.0,2.0,1.0,2019-02,5.0,0
ORD1038884,PROD103,Dell Gaming Laptop,North America,Canada,Partner,eBay,Email,5/15/2019,4/25/2019,5/19/2019,5/25/2019,,616702674,USD,1139.4,,2019.0,5.0,2.0,2019-05,6.0,0
ORD1038885,PROD100,PlayStation 5,Asia Pacific,Japan,Online,Amazon,Email,7/30/2019,7/25/2019,8/1/2019,8/7/2019,,USER19445,USD,412.27,,2019.0,7.0,3.0,2019-07,6.0,0
ORD1038886,PROD107,27in 4K Gaming Monitor,North America,Mexico,Online,Shopify,Email,7/6/2022,6/16/2022,7/3/2022,7/16/2022,,USER26985,USD,434.54,,2022.0,7.0,3.0,2022-07,13.0,0
ORD1038887,PROD100,PlayStation 5,Middle East,Saudi Arabia,Mobile App,Walmart,Social,1/26/2022,1/10/2022,2/1/2022,2/6/2022,,USER21061,USD,598.81,,2022.0,1.0,1.0,2022-01,5.0,0
ORD1038888,PROD107,27in 4K Gaming Monitor,Asia Pacific,Japan,Mobile App,Amazon,Social,7/22/2021,7/8/2021,7/26/2021,7/29/2021,,USER17734,USD,473.06,,2021.0,7.0,3.0,2021-07,3.0,0
ORD1038889,PROD105,Dell Gaming Mouse,North America,United States,Online,Amazon,Social,2/15/2025,2/15/2025,,2/24/2025,,USER32613,USD,49.14,,2025.0,2.0,1.0,2025-02,,0
ORD1038890,PROD106,External Storage 1TB,North America,Canada,Online,eBay,Email,11/19/2020,10/26/2020,11/18/2020,11/24/2020,,USER34080,USD,233.64,,2020.0,11.0,4.0,2020-11,6.0,0
ORD1038891,PROD104,Logitech Gaming Headset,Middle East,UAE,Online,eBay,Social,1/15/2023,1/11/2023,1/21/2023,1/23/2023,,USER08124,USD,84.4,,2023.0,1.0,1.0,2023-01,2.0,0
ORD1038892,PROD100,PlayStation 5,North America,United States,Mobile App,eBay,Unknown,8/22/2022,8/11/2022,8/25/2022,8/29/2022,,USER04074,USD,882.2,,2022.0,8.0,3.0,2022-08,4.0,0
ORD1038893,PROD101,Nintendo Switch,Middle East,Israel,Online,Direct,Email,3/10/2022,2/20/2022,3/12/2022,3/16/2022,,USER07932,USD,383.12,,2022.0,3.0,1.0,2022-03,4.0,0
ORD1038894,PROD103,Dell Gaming Laptop,North America,Canada,Online,Walmart,Unknown,2/16/2024,2/12/2024,2/22/2024,2/26/2024,,USER00453,USD,1772.23,,2024.0,2.0,1.0,2024-02,4.0,0
ORD1038895,PROD105,Dell Gaming Mouse,North America,United States,Partner,Walmart,Email,7/15/2019,6/26/2019,7/19/2019,7/21/2019,,USER36627,USD,39.26,,2019.0,7.0,3.0,2019-07,2.0,0
ORD1038896,PROD101,Nintendo Switch,North America,United States,In-Store,eBay,Unknown,5/28/2022,5/27/2022,6/1/2022,6/4/2022,,USER24442,USD,372.23,,2022.0,5.0,2.0,2022-05,3.0,0
ORD1038897,PROD104,Logitech Gaming Headset,Middle East,Saudi Arabia,Online,Shopify,Social,4/22/2019,3/29/2019,4/23/2019,4/25/2019,,407601445,USD,78.57,,2019.0,4.0,2.0,2019-04,2.0,0
ORD1038898,PROD105,Dell Gaming Mouse,Europe,France,Mobile App,Direct,Unknown,12/27/2020,12/5/2020,12/31/2020,1/3/2021,,USER04082,USD,133.68,,2020.0,12.0,4.0,2020-12,3.0,0
ORD1038899,PROD107,27in 4K Gaming Monitor,North America,Canada,Mobile App,Amazon,Unknown,11/9/2023,10/17/2023,11/11/2023,11/13/2023,,USER13648,USD,884.09,,2023.0,11.0,4.0,2023-11,2.0,0
1964960180,PROD104,Logitech Gaming Headset,North America,United States,Partner,eBay,Social,2/26/2022,2/13/2022,3/2/2022,3/7/2022,,USER27319,USD,94.3,,2022.0,2.0,1.0,2022-02,5.0,0
ORD1038901,PROD105,Dell Gaming Mouse,Middle East,Saudi Arabia,Mobile App,eBay,Email,3/12/2024,2/13/2024,3/18/2024,3/21/2024,,USER38530,USD,56.74,,2024.0,3.0,1.0,2024-03,3.0,0
ORD1038902,PROD102,Microsoft Xbox Series X,North America,United States,Partner,eBay,Social,9/13/2024,8/21/2024,9/16/2024,9/22/2024,,USER09872,USD,762.47,,2024.0,9.0,3.0,2024-09,6.0,0
ORD1038903,PROD102,Microsoft Xbox Series X,North America,Mexico,Mobile App,Walmart,Social,5/27/2021,5/18/2021,6/2/2021,6/6/2021,,USER09731,USD,812.21,,2021.0,5.0,2.0,2021-05,4.0,0
ORD1038904,PROD100,PlayStation 5,Middle East,Israel,In-Store,Amazon,Unknown,3/12/2024,2/18/2024,3/17/2024,3/21/2024,,USER34214,USD,595.66,,2024.0,3.0,1.0,2024-03,4.0,0
ORD1038905,PROD105,Dell Gaming Mouse,Latin America,Brazil,Partner,Amazon,Social,1/29/2020,1/1/2020,2/5/2020,2/8/2020,,USER01585,USD,79.87,,2020.0,1.0,1.0,2020-01,3.0,0
ORD1038906,PROD106,External Storage 1TB,North America,Mexico,Partner,Amazon,Email,3/15/2022,3/15/2022,3/17/2022,3/20/2022,,USER48202,USD,134.91,,2022.0,3.0,1.0,2022-03,3.0,0
ORD1038907,PROD101,Nintendo Switch,North America,Canada,Online,Amazon,Social,8/18/2024,8/10/2024,8/25/2024,8/27/2024,,USER23714,USD,430.29,,2024.0,8.0,3.0,2024-08,2.0,0
ORD1038908,PROD100,PlayStation 5,Latin America,Argentina,In-Store,Direct,Social,2/12/2024,1/28/2024,2/15/2024,2/19/2024,,USER27659,USD,529.93,,2024.0,2.0,1.0,2024-02,4.0,0
ORD1038909,PROD100,PlayStation 5,Europe,Italy,Online,eBay,Social,8/23/2021,8/9/2021,8/30/2021,9/4/2021,,USER21850,USD,1085.29,,2021.0,8.0,3.0,2021-08,5.0,0
ORD1038910,PROD104,Logitech Gaming Headset,Middle East,Saudi Arabia,Partner,Amazon,Unknown,11/9/2019,,11/10/2019,11/12/2019,,USER47775,USD,151.73,,2019.0,11.0,4.0,2019-11,2.0,0
ORD1038911,PROD101,Nintendo Switch,North America,Canada,Partner,eBay,Social,12/10/2020,11/17/2020,12/11/2020,12/18/2020,,USER43605,USD,708.33,,2020.0,12.0,4.0,2020-12,7.0,0
ORD1038912,PROD101,Nintendo Switch,North America,United States,In-Store,Shopify,Unknown,10/25/2020,,10/31/2020,11/2/2020,11/10/2020,USER41235,USD,442.89,,2020.0,10.0,4.0,2020-10,2.0,1
ORD1038913,PROD100,PlayStation 5,Middle East,UAE,Partner,eBay,Unknown,5/11/2023,4/21/2023,5/17/2023,5/21/2023,,USER44843,USD,551.72,,2023.0,5.0,2.0,2023-05,4.0,0
ORD1038914,PROD105,Dell Gaming Mouse,Unknown,Mexico,Partner,Walmart,Email,5/19/2019,5/3/2019,5/21/2019,5/26/2019,,USER11415,USD,52.93,,2019.0,5.0,2.0,2019-05,5.0,0
ORD1038915,PROD100,PlayStation 5,Asia Pacific,South Korea,Partner,Amazon,Unknown,6/21/2019,6/9/2019,6/24/2019,6/26/2019,,815845175,USD,345.73,,2019.0,6.0,2.0,2019-06,2.0,0
ORD1038916,PROD107,27in 4K Gaming Monitor,North America,Mexico,Mobile App,eBay,Social,8/28/2024,8/6/2024,9/3/2024,9/6/2024,,USER44736,USD,570.22,,2024.0,8.0,3.0,2024-08,3.0,0
ORD1038917,PROD106,External Storage 1TB,North America,United States,Online,Walmart,Email,6/19/2024,6/15/2024,6/24/2024,6/29/2024,,USER22411,USD,84.65,,2024.0,6.0,2.0,2024-06,5.0,0
ORD1038918,PROD102,Microsoft Xbox Series X,Middle East,UAE,In-Store,eBay,Email,9/3/2021,8/18/2021,9/8/2021,9/12/2021,,USER37551,USD,1033.42,,2021.0,9.0,3.0,2021-09,4.0,0
