Order_id,ProductID_clean,User_id,MarketingChannel,Purchase Platform,Product_Name,Region,AccountCreationMethod,CountryCode,Currency_extracted,Price_USD,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,Time_To_ship
ORD00098375,PROD4884,USER0000003,Affiliate,Desktop,  Fashion - Sneakers  ,North America,Google OAuth,US,USD,49.82,12/31/2025,9/4/2025,,,,
ORD00004320,PROD3166,USER0000005,Organic Search,Desktop,Beauty - Face Mask,Europe,Email,IT,EUR,53.47156396,7/2/2019,2/1/2019,2/11/2019,2/14/2019,,4
ORD00050588,PROD9387,USER0000002,Facebook,Desktop,Sports - Protein Powder,Europe,Facebook OAuth,ES,EUR,103.9928909,8/23/2020,5/20/2020,,,,
ORD00084031,PROD6649,USER0000002,Facebook,Desktop,Fashion - T-Shirt,Europe,Email,ES,EUR,116.2796208,4/6/2023,1/20/2023,,,,
ORD00083865,PROD3781,USER0000002,Organic Search,Mobile Web,Home - Curtains,Asia Pacific,Google OAuth,SG,SGD,58.31578221,3/28/2023,3/25/2023,4/1/2023,4/6/2023,,4
ORD00075586,PROD8262,USER0000002,Organic Search,Desktop,Food - Tea Set,North America,Google OAuth,US,USD,30,4/13/2022,2/14/2022,4/17/2022,4/21/2022,4/26/2022,4
ORD00019419,PROD4790,USER0000041,Organic Search,Mobile Web,Sports - Gym Bag,Europe,Email,FR,EUR,125.2251184,7/3/2019,6/10/2019,,,,
ORD00010849,PROD7292,USER0000016,Email Marketing,Mobile App,Sports - Protein Powder,Europe,Apple ID,NL,EUR,126.4218009,4/8/2019,1/9/2019,4/9/2019,4/15/2019,,1
ORD00079861,PROD7498,USER0000476,Paid Search,Mobile App,Fashion - Jacket,Europe,Email,DE,EUR,62.18009476,9/23/2022,6/23/2022,,,,
ORD00068376,PROD5049,USER0000003,Email Marketing,Desktop,Home - Throw Pillow,Europe,Email,FR,EUR,63.67298575,9/5/2021,7/15/2021,9/7/2021,9/13/2021,,2
ORD00018094,PROD7962,USER0001579,Organic Search,Mobile Web,Home - Coffee Maker,Europe,Google OAuth,FR,EUR,92.53554498,6/19/2019,5/30/2019,6/21/2019,6/28/2019,,2
ORD00018553,PROD2666,USER0000003,Affiliate,Desktop,Fashion - Socks,Europe,Facebook OAuth,EU,EUR,130.8056871,6/24/2019,6/11/2019,6/29/2019,7/5/2019,,5
ORD00054905,PROD9836,USER0000004,Paid Search,Mobile Web,Electronics - Bluetooth Speaker,North America,Email,US,USD,158.59,11/9/2020,11/9/2020,11/15/2020,11/22/2020,,6
ORD00035241,PROD5879,USER0000002,Paid Search,Mobile Web,Home - Rug,Europe,Unknown,DE,EUR,83.10426536,1/4/2020,1/4/2020,1/6/2020,1/11/2020,,2
ORD00027380,PROD2178,USER0000649,Facebook,Mobile App,Beauty - Body Lotion,Europe,Email,ES,EUR,39.69194311,9/30/2019,9/27/2019,,,,
ORD00006816,PROD5056,USER0000011,Organic Search,Desktop,Electronics - Keyboard,North America,Email,US,USD,113.21,3/2/2019,1/31/2019,3/5/2019,3/8/2019,,3
ORD00068256,PROD9933,USER0000002,Organic Search,Desktop,Electronics - Mouse,North America,Google OAuth,US,USD,47.27,9/2/2021,8/6/2021,9/4/2021,9/7/2021,,2
ORD00089226,PROD9248,USER0000008,Paid Search,Mobile Web,Home - Bed Sheets,North America,Google OAuth,US,USD,132.39,2/28/2024,1/18/2024,1/3/2024,3/5/2024,,2
ORD00094466,PROD8727,USER0000033,Direct,Mobile App,Fashion - Sneakers,North America,Google OAuth,US,USD,57.13,9/14/2025,7/21/2025,9/16/2025,9/21/2025,,2
ORD00063320,PROD1392,USER0000002,Facebook,Mobile Web,Home - Throw Pillow,North America,Unknown,US,USD,150,5/3/2021,5/3/2021,1/5/2021,5/16/2021,,9
ORD00010269,PROD2190,USER0000109,Facebook,Mobile Web,Books - Sci-Fi Novel,Europe,Apple ID,FR,EUR,10.90047393,4/3/2019,3/18/2019,4/8/2019,4/13/2019,,5
ORD00064537,PROD6436,USER0000002,Facebook,Desktop,Sports - Dumbbells,North America,Email,US,USD,77.57,6/1/2021,12/5/2021,6/2/2021,6/5/2021,,1
ORD00013280,PROD6972,USER0000005,Affiliate,Desktop,Beauty - Face Mask,North America,Email,US,USD,40.1,5/1/2019,2/14/2019,5/2/2019,5/4/2019,,1
ORD00061879,PROD1993,USER0000002,Facebook,Desktop,Sports - Gym Bag,Europe,Email,ES,EUR,196.2085307,4/1/2021,2/8/2021,4/4/2021,4/10/2021,,3
ORD00023862,PROD8098,USER0000035,Organic Search,Desktop,Fashion - Belt,Europe,Email,NL,EUR,65.1540284,8/20/2019,6/28/2019,8/23/2019,8/30/2019,,3
ORD00060461,PROD1187,USER0000002,Organic Search,Mobile Web,Fashion - Jeans,Europe,Google OAuth,FR,EUR,57.34597154,3/1/2021,2/8/2021,3/3/2021,3/10/2021,3/11/2021,2
ORD00054658,PROD5350,USER0000002,Paid Search,Mobile Web,Fashion - Sunglasses,Asia Pacific,Google OAuth,JP,JPY,109.8903352,11/4/2020,10/24/2020,,,,
ORD00040764,PROD2657,USER0000003,Affiliate,Mobile Web,Books - Cookbook,Europe,Facebook OAuth,GB,GBP,26.88850028,3/22/2020,3/15/2020,,,,
ORD00021694,PROD2891,USER0000004,Organic Search,Desktop,Toys - Action Figure,North America,Apple ID,US,USD,100,7/27/2019,7/23/2019,,,,
ORD00060913,PROD4480,USER0000002,Instagram,Mobile Web,Books - Self-Help Book,North America,Email,US,USD,35,3/11/2021,3/9/2021,3/13/2021,3/17/2021,3/19/2021,2
ORD00064257,PROD4115,USER0000003,Instagram,Mobile Web,Beauty - Body Lotion,Africa,Google OAuth,ZA,ZAR,62.45284276,5/26/2021,4/12/2021,5/28/2021,6/3/2021,,2
ORD00013877,PROD5369,USER0000002,Organic Search,Mobile Web,Electronics - Webcam,Asia Pacific,Facebook OAuth,JP,JPY,129.5651926,5/8/2019,2/10/2019,,,,
ORD00086969,PROD1696,USER0000013,Organic Search,Desktop,Electronics - Mouse,Asia Pacific,Email,JP,JPY,155.7522191,9/24/2023,8/24/2023,9/25/2023,9/30/2023,10/5/2023,1
ORD00024067,PROD7539,USER0000002,Organic Search,Mobile App,Fashion - Jeans,Europe,Facebook OAuth,FR,EUR,45.79383884,8/22/2019,8/1/2019,8/23/2019,8/28/2019,,1
ORD00092117,PROD4931,USER0000010,Facebook,Mobile Web,Home - Picture Frame,Asia Pacific,Google OAuth,SG,SGD,81.15428246,11/20/2024,11/10/2024,11/24/2024,11/30/2024,,4
ORD00088112,PROD7952,USER0000004,Referral,Desktop,Fashion - Hoodie,North America,Email,US,USD,38.76,12/9/2023,5/22/2023,12/12/2023,12/16/2023,,3
ORD00044806,PROD4042,USER0000002,Facebook,Desktop,Sports - Protein Powder,Europe,Unknown,EU,EUR,154.5616113,5/21/2020,5/21/2020,,,6/2/2020,
ORD00097106,PROD1175,USER0000004,Facebook,Mobile Web,Fashion - Belt,South America,Google OAuth,BR,BRL,113.7320985,12/31/2025,12/3/2025,1/2/2026,1/12/2026,,2
ORD00005062,PROD7436,USER0000011,Organic Search,Desktop,Home - Candle,North America,Facebook OAuth,US,USD,45.39,2/14/2019,1/17/2019,2/19/2019,2/22/2019,,5
ORD00075897,PROD9397,USER0000034,Paid Search,Desktop,Fashion - Hoodie,North America,Google OAuth,US,USD,62,4/25/2022,3/27/2022,,,,
ORD00095474,PROD6115,USER0000003,Organic Search,Desktop,Electronics - Bluetooth Speaker,North America,Apple ID,US,USD,101.61,12/31/2025,10/3/2025,,,,
ORD00036407,PROD8496,USER0000041,Organic Search,Mobile Web,Toys - Doll,North America,Facebook OAuth,US,USD,44.05,1/19/2020,1/8/2020,1/23/2020,1/27/2020,,4
ORD00002402,PROD2404,USER0000012,Organic Search,Desktop,Sports - Protein Powder,North America,Email,US,USD,40.64,1/21/2019,1/15/2019,1/23/2019,1/26/2019,,2
ORD00069961,PROD8701,USER0000038,Paid Search,Mobile Web,Beauty - Lipstick,Europe,Google OAuth,DE,EUR,39.49052131,10/18/2021,8/3/2021,,,,
ORD00047494,PROD2011,USER0000002,Organic Search,Desktop,Books - Sci-Fi Novel,Europe,Google OAuth,DE,EUR,10.90047393,7/3/2020,11/12/2019,7/5/2020,7/11/2020,,2
ORD00026343,PROD6658,USER0000002,Paid Search,Desktop,Electronics - Keyboard,North America,Google OAuth,US,USD,,9/17/2019,3/29/2019,9/18/2019,9/22/2019,,1
ORD00090860,PROD6867,USER0000015,Organic Search,Mobile Web,Fashion - Sunglasses,Asia Pacific,Facebook OAuth,NZ,NZD,39.93952283,7/15/2024,5/18/2024,7/18/2024,7/23/2024,,3
ORD00056213,Unknown,USER0000002,Paid Search,Mobile Web,Food - Protein Bar Box,Asia Pacific,Google OAuth,IN,INR,30.17210906,12/4/2020,11/19/2020,12/9/2020,12/18/2020,,5
ORD00062569,PROD1816,USER0000002,Organic Search,Desktop,Fashion - T-Shirt,Asia Pacific,Email,NZ,NZD,48.49108026,4/16/2021,3/14/2021,4/19/2021,4/26/2021,,3
ORD00001254,PROD6655,USER0000002,Direct,Desktop,Fashion - Dress,North America,Email,US,USD,57.69,1/11/2019,1/1/2019,1/16/2019,1/20/2019,,5
ORD00055934,PROD2441,USER0000002,Social Media - Pinterest,Mobile Web,Home - Curtains,Asia Pacific,Phone,AU,AUD,75.07439343,11/28/2020,11/3/2020,,,,
ORD00051044,PROD3604,USER0000010,Paid Search,Desktop,Fashion - Jacket,Europe,Google OAuth,FR,EUR,65.47393362,8/31/2020,6/12/2020,,,,
ORD00086116,PROD3500,USER0000002,Organic Search,Mobile Web,Books - Cookbook,North America,Email,US,USD,16.89,8/4/2023,7/27/2023,8/9/2023,12/8/2023,,5
ORD00030555,PROD2787,USER0000002,Organic Search,Mobile Web,Fashion - Sneakers,Asia Pacific,Unknown,AU,AUD,55.29970185,11/7/2019,11/7/2019,11/9/2019,11/15/2019,,2
ORD00012695,PROD5774,USER0000007,Organic Search,Mobile Web,Books - Mystery Novel,North America,Email,US,USD,10,4/26/2019,1/28/2019,4/28/2019,5/3/2019,,2
ORD00047624,PROD1965,USER0000011,Direct,Mobile Web,Toys - Board Game,North America,Google OAuth,US,USD,31.83,7/5/2020,10/3/2019,7/8/2020,7/12/2020,7/14/2020,3
ORD00085198,PROD1634,USER0000007,Direct,Mobile App,Sports - Resistance Bands,North America,Facebook OAuth,US,USD,97.6,6/9/2023,6/8/2023,6/11/2023,6/14/2023,,2
ORD00033732,PROD1618,USER0043261,Display Ads,Desktop,Electronics - Phone Case,North America,Google OAuth,CA,CAD,118.4508593,12/15/2019,11/23/2019,12/19/2019,12/24/2019,,4
ORD00054495,PROD6676,USER0000002,Paid Search,Desktop,Home - Lamp,North America,Unknown,US,USD,50.39,11/1/2020,11/1/2020,,,,
ORD00016099,PROD7720,USER0000004,Organic Search,Mobile Web,Electronics - Smart Watch,North America,Email,US,USD,131.84,5/30/2019,5/12/2019,6/2/2019,5/6/2019,,3
ORD00064258,PROD3399,USER0000010,Organic Search,Desktop,Food - Hot Sauce,North America,Google OAuth,US,USD,42.8,5/26/2021,4/24/2021,5/27/2021,5/30/2021,,1
ORD00002686,PROD2677,USER0000002,Organic Search,Mobile Web,Electronics - Smart Watch,North America,Facebook OAuth,US,USD,179,1/24/2019,1/1/2019,1/25/2019,1/27/2019,,1
ORD00012559,PROD6384,USER0000002,Organic Search,Mobile Web,Sports - Gym Bag,North America,Email,US,USD,45.36,4/25/2019,4/11/2019,4/27/2019,5/1/2019,,2
ORD00028746,PROD9305,USER0000015,Paid Search,Desktop,Fashion - Sneakers,Asia Pacific,Apple ID,AU,AUD,75.33654449,10/16/2019,9/17/2019,10/19/2019,10/26/2019,11/2/2019,3
ORD00031010,PROD2851,USER0000002,Organic Search,Desktop,Electronics - Wireless Earbuds,Middle East,Email,SA,SAR,131.9662901,11/13/2019,11/8/2019,11/15/2019,11/24/2019,,2
ORD00053254,PROD2566,USER0000003,Paid Search,Desktop,Fashion - Scarf,Asia Pacific,Facebook OAuth,SG,SGD,35.94450508,9/10/2020,9/22/2020,10/13/2020,10/18/2020,,4
ORD00090818,PROD5975,USER0000003,Direct,Mobile Web,Food - Hot Sauce,Asia Pacific,Email,SG,SGD,63.66905065,7/11/2024,11/30/2023,7/12/2024,7/18/2024,,1
ORD00018631,PROD4514,USER0000002,Instagram,Desktop,Electronics - Wireless Earbuds,Asia Pacific,Facebook OAuth,JP,JPY,71.05509765,6/25/2019,1/1/2019,6/27/2019,7/4/2019,,2
ORD00046437,PROD6066,USER0000002,Instagram,Desktop,Books - Biography,North America,Email,US,USD,35,6/16/2020,5/7/2020,6/19/2020,6/22/2020,,3
ORD00003523,PROD2771,USER0000007,Organic Search,Mobile Web,Electronics - Mouse,Europe,Facebook OAuth,ES,EUR,108.5545023,1/31/2019,1/1/2019,,,,
ORD00067992,PROD2754,USER0000421,Affiliate,Mobile Web,Home - Throw Pillow,North America,Google OAuth,US,USD,55,8/26/2021,7/26/2021,8/28/2021,9/2/2021,,2
ORD00082649,PROD5612,USER0000029,Facebook,Mobile Web,Home - Rug,Asia Pacific,Unknown,IN,INR,50.22421642,1/25/2023,1/25/2023,,,,
ORD00021863,PROD3356,USER0000007,Direct,Desktop,Electronics - Mouse,North America,Email,US,USD,58,7/29/2019,7/12/2019,,,,
ORD00006690,PROD8011,USER0000002,Instagram,Desktop,Sports - Running Shoes,Asia Pacific,Unknown,AU,AUD,155.8735991,3/1/2019,3/1/2019,3/10/2019,3/16/2019,,9
ORD00039598,PROD2880,USER0000014,Direct,Mobile App,Fashion - Sneakers,Middle East,Facebook OAuth,AE,AED,71.20370206,3/5/2020,11/16/2019,3/7/2020,3/15/2020,,2
ORD00054248,PROD2252,USER0000002,Paid Search,Desktop,Toys - Puzzle,North America,Email,US,USD,50.04,10/28/2020,7/27/2020,10/31/2020,11/4/2020,,3
ORD00094181,PROD3181,USER0000019,Organic Search,Mobile Web,Home - Throw Pillow,South America,Facebook OAuth,MX,MXN,86.22033818,8/1/2025,6/12/2025,,,,
ORD00055010,PROD6896,USER0000026,Organic Search,Desktop,Home - Picture Frame,North America,Facebook OAuth,US,USD,63.83,10/11/2020,8/18/2020,,,6/15/2025,
ORD00015939,PROD8422,USER0000002,Paid Search,Mobile Web,Electronics - Smart Watch,Europe,Google OAuth,FR,EUR,126.8838862,5/28/2019,2/15/2019,5/29/2019,6/3/2019,,1
ORD00090872,Unknown,USER0000002,Paid Search,Mobile Web,Fashion - Backpack,Asia Pacific,Facebook OAuth,JP,JPY,37.68182023,7/16/2024,6/30/2024,7/17/2024,7/23/2024,,1
ORD00045339,PROD1108,USER0000002,Paid Search,Mobile Web,Sports - Dumbbells,Europe,Google OAuth,GB,GBP,84.50284101,5/29/2020,2/23/2020,5/31/2020,6/5/2020,,2
ORD00038059,PROD4376,USER0000002,Organic Search,Mobile Web,Beauty - Face Mask,Asia Pacific,Facebook OAuth,AU,AUD,50.91398558,2/12/2020,11/6/2019,2/14/2020,2/21/2020,,2
ORD00029277,PROD3576,USER0000002,Direct,Mobile App,Sports - Water Bottle,North America,Email,US,USD,107.44,10/22/2019,10/7/2019,,,,
ORD00048682,PROD9420,USER0000002,Paid Search,Desktop,Electronics - Screen Protector,Asia Pacific,Facebook OAuth,SG,SGD,173.1576445,7/23/2020,6/6/2020,7/27/2020,8/4/2020,,4
ORD00089965,PROD7366,USER0000002,Direct,Desktop,Sports - Dumbbells,North America,Google OAuth,US,USD,164.22,4/27/2024,4/13/2024,,,,
ORD00017692,PROD8540,USER0000002,Display Ads,Mobile Web,Toys - Action Figure,Asia Pacific,Email,SG,SGD,48.96340052,6/15/2019,6/3/2019,6/17/2019,6/22/2019,,2
ORD00071925,PROD2482,USER0000003,Affiliate,Desktop,  Electronics - Wireless Earbuds  ,North America,Facebook OAuth,US,USD,250,12/15/2021,12/7/2021,,,,
ORD00063998,PROD4566,USER0000010,Direct,Mobile App,Toys - LEGO Set,Europe,Email,GB,GBP,88.25882416,5/20/2021,4/17/2021,5/21/2021,5/25/2021,5/27/2021,1
ORD00050770,PROD7748,USER0000065,Organic Search,Mobile App,Home - Storage Basket,Europe,Apple ID,FR,EUR,76.93127958,8/27/2020,1/13/2020,,,,
ORD00087175,PROD9978,USER0000003,Email Marketing,Mobile Web,Home - Towel Set,Europe,Email,DE,EUR,76.06635067,10/5/2023,9/6/2023,10/9/2023,10/14/2023,,4
ORD00017038,PROD5795,USER0000007,Facebook,Mobile Web,Food - Snack Mix,North America,Email,US,USD,46.49,6/8/2019,3/18/2019,6/13/2019,6/15/2019,,5
ORD00006383,PROD1674,USER0000031,Facebook,Mobile Web,Fashion - Belt,Europe,Google OAuth,EU,EUR,64.07582935,2/26/2019,1/1/2019,2/27/2019,3/3/2019,3/24/2019,1
ORD00013758,PROD2070,USER0000007,Facebook,Desktop,Home - Bed Sheets,Asia Pacific,Google OAuth,JP,JPY,71.97184634,5/7/2019,6/3/2019,5/9/2019,5/14/2019,,2
ORD00047372,PROD3234,USER0000306,Organic Search,Mobile App,Home - Coffee Maker,North America,Email,US,USD,91.6,7/1/2020,6/9/2020,,,,
ORD00052142,PROD6756,USER0000004,Organic Search,Desktop,Home - Curtains,Asia Pacific,Google OAuth,SG,SGD,59.44820438,9/19/2020,9/9/2020,9/21/2020,10/1/2020,,2
ORD00046684,PROD1401,USER0000010,Organic Search,Desktop,Electronics - USB Cable,North America,Google OAuth,US,USD,106.69,6/20/2020,6/20/2020,6/21/2020,6/28/2020,,1
ORD00074296,PROD6193,USER0000002,Organic Search,Desktop,Electronics - Smart Watch,South America,Facebook OAuth,AR,ARS,39.11119998,2/28/2022,2/19/2022,3/2/2022,3/11/2022,,2
ORD00087124,PROD6437,USER0000003,Social Media - Pinterest,Mobile Web,Electronics - Smart Watch,Asia Pacific,Google OAuth,SG,SGD,91.59949115,10/4/2023,10/3/2023,,,,
ORD00064190,PROD8196,USER0000002,Paid Search,Desktop,Beauty - Serum,Middle East,Email,IL,ILS,46.16876108,5/24/2021,1/18/2021,5/27/2021,6/8/2021,,3
ORD00094673,PROD1715,USER0000004,Instagram,Mobile Web,Toys - LEGO Set,Europe,Email,IT,EUR,95.90047389,10/14/2025,9/14/2025,10/16/2025,10/22/2025,,2
ORD00025265,PROD3274,USER0000002,Organic Search,Desktop,Electronics - Phone Case,Europe,Email,ES,EUR,272.191943,5/9/2019,9/2/2019,,,,
ORD00098107,PROD6077,USER0000008,Direct,Mobile Web,Food - Protein Bar Box,Africa,Google OAuth,KE,KES,40.38913545,12/31/2025,9/5/2025,1/4/2026,1/10/2026,,4
ORD00060312,PROD5880,USER0000005,Email Marketing,Mobile Web,Electronics - USB Cable,North America,Email,US,USD,102.03,2/26/2021,2/7/2021,3/2/2021,3/7/2021,,4
ORD00064729,PROD7306,USER0000075,Organic Search,Mobile Web,Food - Tea Set,Europe,Email,FR,EUR,59.47867296,6/6/2021,6/6/2020,6/8/2021,6/12/2021,,2
ORD00038722,PROD5786,USER0000002,Organic Search,Mobile Web,Electronics - Mouse,Europe,Unknown,DE,EUR,94.24170612,2/21/2020,2/21/2020,2/24/2020,3/1/2020,,3
ORD00071817,PROD8101,USER0000002,Organic Search,Desktop,Sports - Protein Powder,Europe,Facebook OAuth,GB,GBP,81.47907119,12/12/2021,6/19/2021,12/16/2021,12/22/2021,,4
ORD00040118,PROD8681,USER0000022,Organic Search,Mobile Web,Home - Curtains,South America,Email,AR,ARS,10.62001064,3/13/2020,1/29/2020,3/15/2020,3/20/2020,,2
ORD00065738,PROD7979,USER0000002,Organic Search,Desktop,Electronics - USB Cable,North America,Google OAuth,US,USD,87.7,6/30/2021,6/18/2021,7/4/2021,7/7/2021,,4
ORD00088717,PROD9088,USER0000003,Direct,Mobile App,Home - Throw Pillow,Asia Pacific,Google OAuth,SG,SGD,118.0173957,1/21/2024,1/20/2024,1/24/2024,2/1/2024,,3
ORD00058358,PROD7521,USER0000002,Facebook,Mobile Web,Sports - Dumbbells,North America,Email,US,USD,84.49,1/16/2021,11/8/2020,1/22/2021,1/25/2021,1/28/2021,6
ORD00098477,PROD4676,USER0000002,Organic Search,Mobile Web,Sports - Running Shoes,Asia Pacific,Unknown,JP,JPY,82.47993397,12/31/2025,12/31/2025,,,,
ORD00001887,PROD4728,USER0000003,Paid Search,Mobile Web,Fashion - Scarf,Europe,Email,DE,EUR,61.63507106,1/17/2019,1/1/2019,1/19/2019,1/24/2019,,2
ORD00083780,PROD1627,USER0000002,Other,Desktop,Electronics - HDMI Cable,Europe,Email,GB,GBP,126.0220482,3/23/2023,2/23/2023,,,,
ORD00032943,PROD7397,USER0000007,Display Ads,Mobile Web,Fashion - Belt,North America,Google OAuth,US,USD,40.52,12/6/2019,11/5/2019,12/8/2019,12/12/2019,,2
ORD00038031,PROD1163,USER0000003,Facebook,Desktop,Sports - Fitness Tracker,Asia Pacific,Google OAuth,AU,AUD,102.1326332,2/12/2020,1/13/2020,2/17/2020,2/27/2020,,5
ORD00031124,PROD8708,USER0000005,Direct,Mobile Web,Home - Bed Sheets,Europe,Facebook OAuth,NL,EUR,71.09004736,11/14/2019,7/10/2019,11/16/2019,11/23/2019,,2
ORD00009799,PROD4075,USER0000002,Paid Search,Desktop,Electronics - Webcam,North America,Email,US,USD,138.35,3/29/2019,1/1/2019,,,,
ORD00031551,PROD5839,USER0000011,Organic Search,Mobile Web,Fashion - Sneakers,Europe,Google OAuth,ES,EUR,62.14454973,11/19/2019,2/24/2019,11/20/2019,11/27/2019,,1
ORD00080780,PROD7704,USER0000028,Direct,Desktop,Sports - Protein Powder,North America,Facebook OAuth,US,USD,106.19,11/2/2022,9/21/2022,11/4/2022,6/11/2022,,2
ORD00029057,PROD2813,USER0000008,Organic Search,Mobile Web,Fashion - Scarf,Europe,Email,GB,GBP,93.56059098,10/19/2019,8/31/2019,10/23/2019,10/28/2019,,4
ORD00074223,PROD7498,USER0000002,Direct,Mobile Web,Beauty - Face Mask,Asia Pacific,Google OAuth,NZ,NZD,45.49743038,2/25/2022,10/1/2022,2/26/2022,3/4/2022,,1
ORD00088354,PROD9453,USER0000002,Email Marketing,Desktop,Sports - Water Bottle,North America,Apple ID,US,USD,82.04,12/26/2023,9/14/2023,12/28/2023,1/1/2024,,2
ORD00027382,PROD4214,USER0000538,Email Marketing,Desktop,Food - Coffee Beans,Asia Pacific,Email,JP,JPY,24.88234985,9/30/2019,9/26/2019,10/3/2019,10/9/2019,,3
ORD00023823,PROD4304,USER0000002,Direct,Mobile App,Sports - Fitness Tracker,Middle East,Email,SA,SAR,,8/20/2019,4/2/2019,8/23/2019,8/29/2019,,3
ORD00008022,PROD6377,USER0001324,Direct,Desktop,Books - Sci-Fi Novel,Middle East,Email,AE,AED,27.77233051,3/12/2019,2/4/2019,3/13/2019,3/22/2019,,1
ORD00088718,PROD9146,USER0000004,Organic Search,Desktop,  Fashion - Sunglasses  ,Europe,Apple ID,DE,EUR,69.07582935,1/21/2024,1/16/2024,1/23/2024,1/29/2024,,2
ORD00068157,PROD9061,USER0000003,Email Marketing,Mobile Web,Fashion - Jacket,Europe,Apple ID,DE,EUR,49.70379145,8/30/2021,8/4/2021,9/3/2021,9/10/2021,,4
ORD00037414,PROD7290,USER0000384,Organic Search,Mobile App,Fashion - Jacket,Asia Pacific,Unknown,SG,SGD,54.94227281,2/3/2020,2/3/2020,2/4/2020,2/8/2020,,1
ORD00096880,PROD4010,USER0000002,Organic Search,Mobile Web,Fashion - Dress,Asia Pacific,Email,SG,SGD,46.04127618,12/31/2025,10/2/2025,1/2/2026,1/8/2026,,2
ORD00067453,PROD6679,USER0010973,Display Ads,Desktop,Beauty - Lipstick,Europe,Email,IT,EUR,75.97156394,12/8/2021,4/14/2021,8/14/2021,8/18/2021,,2
ORD00027018,PROD8615,USER0000002,Organic Search,Desktop,Sports - Resistance Bands,Europe,Google OAuth,DE,EUR,125.6872037,9/25/2019,5/19/2019,,,,
ORD00044659,PROD6818,USER0000003,Paid Search,Desktop,Electronics - HDMI Cable,Europe,Google OAuth,DE,EUR,272.5118482,5/19/2020,3/28/2020,5/22/2020,5/25/2020,,3
ORD00003368,PROD9467,USER0000005,Instagram,Mobile Web,Food - Tea Set,North America,Apple ID,US,USD,15.53,1/30/2019,1/26/2019,1/31/2019,2/3/2019,,1
ORD00030788,PROD1911,USER0000002,Organic Search,Mobile Web,Electronics - Wireless Earbuds,North America,Email,US,USD,93.97,11/10/2019,10/5/2019,12/11/2019,11/16/2019,,2
ORD00018036,PROD4171,USER0000005,Instagram,Mobile Web,Electronics - Webcam,Asia Pacific,Email,JP,JPY,155.4026275,6/19/2019,5/23/2019,6/21/2019,6/26/2019,,2
ORD00062840,PROD4669,USER0000043,Organic Search,Mobile App,Beauty - Lipstick,North America,Google OAuth,US,USD,50.09,4/22/2021,2/23/2021,4/27/2021,5/2/2021,,5
ORD00007270,PROD9399,USER0000003,Organic Search,Mobile Web,Beauty - Serum,Africa,Google OAuth,ZA,ZAR,56.35477897,3/6/2019,1/1/2019,3/8/2019,3/17/2019,,2
ORD00024234,PROD7108,USER0000005,Facebook,Mobile Web,Home - Curtains,Asia Pacific,Facebook OAuth,AU,AUD,47.15884888,8/24/2019,3/2/2019,,,,
ORD00033135,PROD3697,USER0000010,Display Ads,Desktop,Electronics - Phone Case,Asia Pacific,Email,AU,AUD,134.9440258,12/8/2019,11/15/2019,12/14/2019,12/19/2019,,6
ORD00004679,PROD2363,USER0000021,Paid Search,Desktop,Electronics - Webcam,Europe,Facebook OAuth,DE,EUR,158.9454976,2/11/2019,2/9/2019,,,,
ORD00036152,PROD2299,USER0000403,Instagram,Mobile App,Toys - Board Game,Europe,Email,DE,EUR,51.69431277,1/16/2020,8/16/2019,1/18/2020,1/21/2020,,2
ORD00027020,PROD5547,USER0000004,Direct,Mobile Web,Beauty - Serum,Middle East,Unknown,AE,AED,36.57951985,9/25/2019,9/25/2019,9/27/2019,10/2/2019,10/3/2019,2
ORD00032609,PROD7874,USER0000096,Facebook,Desktop,Fashion - Jacket,North America,Apple ID,US,USD,64.48,12/2/2019,11/9/2019,12/4/2019,12/7/2019,,2
ORD00013805,PROD8224,USER0000002,Organic Search,Desktop,  Fashion - T-Shirt  ,North America,Facebook OAuth,US,USD,60.76,5/7/2019,4/6/2019,5/12/2019,5/19/2019,,5
ORD00006990,PROD8786,USER0000002,Organic Search,Mobile Web,Home - Storage Basket,North America,Facebook OAuth,US,USD,65.29,3/3/2019,1/9/2019,3/7/2019,3/9/2019,,4
ORD00084711,PROD6248,USER0000048,Affiliate,Mobile Web,Toys - Doll,North America,Google OAuth,US,USD,33.49,5/14/2023,11/7/2022,5/16/2023,5/22/2023,,2
